recipeid,env_score,nutri_score,meal_score,name,ingredients,instructions,category,images
116245,179.0798622,37.8598044,50,Sajtos steak töltött pizza,"hagyma, zöld paprika, félzsÃ­ros ricotta sajt, amerikai sajt","Melegítsd el? a süt?t 200 fokra. Nagy serpeny?ben süsd meg a darált húst hagymával, amí­g a hús már nem rózsaszí­n. Törjük szét a húst spatulával, majd szárd le a zsí­rját. Könnyedén kenj be egy 28x36 cm-es süt?lemezt. í“vatosan terí­tsd el?a tésztát a süt?lemezen egy 0,5-1 cm vastag téglalap alakúra. Kanalazz ricotta sajtot a közepére hosszában. Rendezd el?a sült darált hús/hagyma keveréket a tetején. szárd meg zöld paprikával és gombával (ha használsz). Rakj rá szeleteket amerikai sajtból. í“vatosan hajtsd össze a hosszú oldalakat, nyomkodd le a varratokat, hogy jól záródjon. Süsd 200 fokon kb. 20 percig, vagy amí­g enyhén barna lesz. Tálald forró pizzaszósszal mártogatva.",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/62/45/peYmMgbKRD6sIZHvyriz_cheesesteak-calzone-5.jpg"
334411,176.2436083,38.57468325,50,Meglepetés steak és zöldségek,"hagyma, margarin, fokhagymapor, répa, burgonya","Helyezd a steaket tálba, szárd rá a hagymaleves porkeveréket, tedd hozzá a maradék f?száreket (amel?eket választasz). Vágd fel?kedvenc zöldségeidet nagyobb darabokra, Helyezd a tálba a steak mel?é. szeletel? fel?a jumbo hagymát vastag karikákra, és Helyezd a tál tetejére. Fedd le alufóliával, és süsd 350 fokon 3 órán keresztül letakarva. Majd az í­zek összeérnek, hmmmm.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/44/11/picjZSUnz.jpg"
494853,87.41215879,47.58924954,70,Töltött burgonya fél héjban #RSC,"óriás tésztaf?zérek, mogyoróhagyma, fokhagyma gerezdek, olÃ­vaolaj, szalonna, snidling, vaj","1. Hámozd meg és kockázd fel?két font vörös burgonyát, forrald fel?15 percig, vagy amí­g puha lesz. 2. szárd le és tedd félre., Eközbenf?zd meg a tésztát a csomagoláson lév?útmutató szárint, szárd le és tedd félre., Süsd meg 1 font 3. szalonnát, amí­g ropogós lesz, majd tedd papí­rtörl?re, hogy fel?egye a fel?sleges zsí­rt. 4. Amikor már langyos, morzsold szét és tedd félre., Egy kis serpeny?ben pirí­tsd meg 1 nagy apróra vágott salottahagymát és 2 gerezd apróra vágott fokhagymát 2 ev?kanál olí­vaolajon, amí­g üveges lesz. 5. Ha el?észült, keverd össze a hagymás keveréket 1 1/2 csésze tejföllel? keverd, amí­g össze nem áll. 6. Adj hozzá egy csomag Hidden Valley Ranch f?szárez? keveréket a tejfölös keverékhez és keverd jól össze., 
Pürésí­tsd a burgonyát, adj hozzá 2 ev?kanál vajat, miután jól összekeverted, keverd hozzá a tejfölös keveréket és folytasd a keverést, amí­g sima nem lesz., Kenj ki egy 13 x 9-es süt?tálat, töltsd meg mindegyik héjat 1 ev?kanál burgonyakeverékkel? és Helyezd egymás mel?é a süt?tálba. 7. szárd meg a héjak tetejét reszel? cheddarral, majd a morzsolt szalonnával. 8.",Tésztaf?zérek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/48/53/picMEUy14.jpg"
161844,241.0266979,24.18899792,45,Marhahús satay,"szójaszósz, barna cukor, korianderlevél, fokhagymagerezd, újhagyma","Vágd félbe hosszanti irányban a marhahúst, és tedd 30 percre a fagyasztóba. Keverd össze a szójaszószt és az összes többi hozzávalót egy mér?pohárban, tedd félre. Vegyél ki a marhahúst a fagyasztóból, és szeletel? átlósan 1/4 hüvel?kes szeletekre. Fondd a húst egyenként bambusz nyársakra. Mártsd a nyársak húsos végét a marinádba, hogy bevonja. Helyezd a nyársakat egy sekély tálba, támaszd fel?a nyársak kinyújtott végét, hogy tisztán maradjanak.öntsd a maradék marinádot a húsra. Tedd h?t?be PONTOSAN egy órára (több id? esetén a hús pépes lesz). íllí­tsd be a süt?rácsot a legfel?? pozí­cióba, és melegítsd el? a grillt. Helyezd el?a nyársakat egyetlen rétegben egy rácsra, amit egy tepsibe hel?eztél, és fedd le a nyársak végét fóliával. (Leh?t, hogy két különböz? adagot kel? grillezni.) Grillel? 6-7 percig, közben félid?ben megfordí­tva a nyársakat, amí­g a hús megpirul. Azonnal tálald.",Hús,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/18/44/picUVqOA0.jpg"
330150,55.89645908,52.32346119,75,Zöldséges Konfetti Quesadillák,"sárgarépa, cukkini, hagyma, paradicsom, fokhagyma gerezd, kukorica, fekete bab, friss koriander, sovány cheddar sajt, tel?es ki?rlés? tortilla, natúr zsÃ­rszegény joghurt, repceolaj","1. Moss meg minden zöldséget. 2. Ne hámozd meg., Kockázd fel?a hagymát, sárgarépát és cukkinit. 3. Magozd ki és kockázd fel?a paradicsomot. 4. Párold fel?a fokhagymát., Melegítsd fel?a repceolajat egy serpeny?ben közepes lángon., Párold meg a sárgarépát 3-4 percig, amí­g félig puha lesz., Adj hozzá cukkinit, hagymát, paradicsomot, fokhagymát, kukoricát, fekete babot, opcionális f?száreket, és Ã‚Å¹ÃÅ  mennyiség? fel?prí­tott koriandert, a másik Ã‚Å¹ÃÅ  mennyiség? fel?prí­tott koriandert kés?bbre tartogatva. 5.f?zd további 3-4 percig.,öntsd át a quesadilla keveréket egy nagy tálba., Tedd vissza a serpeny?t a t?zhel?re, és könnyedén permetezd be repceolajjal., Hel?ezz egy tortillát a serpeny?be közepes lángon. 6. szárd rá a sajtot az egész tortillára, majd tedd rá a keveréket a tortilla Ã‚Å¹ÃÅ  részáre. 7. Hajtsd félbe. 8. Süsd mindkét oldalát egyenletesen, kb. 1-2 percig, vagy amí­g aranybarnára sül. 9. Tedd félre, és készí­tsd el?a maradék quesadillákat., 
Keverd össze a maradék koriandert natúr zsí­rszegény joghurtba, és használd mártogatónak. 10. Tálald kedvenc salsáddal.",Zöldség,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/01/50/picOXNutx.jpg"
522278,86.60926019,47.65366555,70,"Csirkés, sajtos és spenótos manicotti","fokhagymagerezdek, fagyasztott aprÃ­tott spenót, zsÃ­rszegény túró, mozzarel?a sajt, friss bazsalikom","Melegítsd el? a süt?t 180 fokra. Keverd össze a csirkét és a fokhagymát egy nagy tálban. Adj hozzá spenótot, túrót, tojásfehérjét és 1/4 csésze mozzarel?át; kanalazd a manicotti tésztába. Helyezd egy 33x23 cm-es süt?edénybe, amit bepermeteztél süt?spray-vel? Borí­tsd be spagetti szósszal. Süsd 25-30 percig, vagy amí­g át nem mel?gszik. szárd meg a maradék mozzarel?ával; süsd további 5 percig, vagy amí­g megolvad. szárd meg bazsalikommal.",Európai,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/0/Zk12el?lTK2azZ1B4cvH_manicotti.JPG"
425341,134.1014343,58.29171023,40,Egyszár? olasz grillcsirkével?a serpeny?ben,"Csont nélk?li csirkemel?, olÃ­vaolaj, rozmaring, bor","1. 1. 2. Tegyél csirkeöntetet és rozmaringot egy fedéllel?el?átott edénybe, és pácold egy éjszakán át, vagy ameddig csak tudod. 3. minél tovább, annál jobb., 2. 4. Melegíts fel?egy kis olí­vaolajat a grill serpeny?ben, amí­g szép forró nem lesz., 3. Helyezd a csirkét a serpeny?be, és öntsd rá a páclét az összes csirke tetejére a serpeny?ben., 4. Alaposan süsd át, kb. 15 percig mindkét oldalon. 5. Vágd fel?szükség esetén, hogy lássad, bel?l fehér-e -- a fehér bel?? rész azt jel?nti, hogy el?észült.",Csirkemel?,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/42/53/41/picQUXWhE.jpg"
160306,165.2369049,49.49812168,40,el?re el?észÃ­tett pácolt csirkemel?,"tejföl, dijoni mustár, méz, friss rozmaring, szárÃ­tott kakukkf?, szárÃ­tott zsálya, szárÃ­tott majoránna, bors, só, csont nélk?li csirkemel?filé","Keverd össze a kefirrel?a mustárt, mézet és f?száreket. Tegyél csirkemel?eket egy fagyasztózacskóba.öntsd a marinádot a csirkemel?ekre. Fagyaszd le. Tálaláskor olvaszd ki a csirkemel?et, a marinádot el?obva. Grillezd közepes h?fokon, amí­g a csirke puha lesz és a lé tiszta.",Csirke,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/03/06/pictfARne.jpg"
406731,57.94146525,59.68818267,65,Krémest tökös és spenótos rakott,"friss spenót, sótlan vaj, hagyma, fokhagyma gerezdek, só, fekete bors, szárecsendió, tejszÃ­n, parmigiano-reggiano sajt, gruyere sajt","1. Ha friss spenótot használsz, forralj fel?2,5-3 liter vizet egy nagy lábasban magas lángon. 2. Adj hozzá spenótot néhány maréknyit egyszárre, ésf?zd, forgasd meg fogóval, amí­g összeesik, kb. 3-5 percig. 3. szárd le egy szár?ben, majd öblí­tsd le hideg ví­zzel? 4. Ezt a lépést kihagyh?tod, ha száretnéd, én nem gondolom, hogy fel?étlenül szükséges lenne.

5. Alaposan facsard ki a f?tt friss vagy fel?lvasztott fagyasztott spenótot kis maréknyi adagokban, hogy el?ávolí­tsd a fel?sleges nedvességet (próbáld meg tel?esen szárazra facsarni, majd durvára vágva tedd egy tálba).

6. Olvaszd fel?3 ev?kanál vajat egy 20 cm-es vastag serpeny?ben közepes alacsony h?fokon, majd párold meg a hagymát és a fokhagymát, állandóan keverve, amí­g megpuhul, 3-5 percig (ha száretnéd, karamel?izálh?tod is). 7. Add hozzá a hagymakeveréket a spenóthoz, sót, borsot, szárecsendiót és tejszí­nt, majd keverd össze.

8. Helyezd az süt?rácsot az süt? fel?? harmadába, és melegítsd el? a süt?t 200 fokra. Vajazz meg egy 3 literes sekély süt?tálat (33x23 cm; ne üveg - bár szárintem üveget is használh?tsz, csak légy óvatos a grill funkcióval",Spenót,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/40/67/31/pic0cjqVo.jpg"
462624,50.43524346,57.72104512,70,Kiemel?ed? Tökkenyér,"cukkini, tojás, tej, krémsajt, barna cukor, s?t?por, szódabikarbóna, só, fahéj, vanÃ­lia, fehér liszt, ?rölt fahéj, fehér cukor, liszt, vaj","Melegítsd el? a süt?t 180 fokra. Kend ki két kenyérformát. Keverd össze a cukkinit, tojást, olajat, tejet, krémsajtot és barna cukrot. Adj hozzá süt?port, szódabikarbónát, sót, 1 ev?kanál fahéjat és vaní­liát. Jól keverd össze. Adj hozzá 3 1/2 csésze lisztet és diót, keverd össze. Egy másik tálban keverd össze 4 ev?kanál fahéjat, fehér cukrot és 1 csésze lisztet. Dolgozd össze a vajat, hogy töltel?ket és tetel?t kapj.öntsd az egyik negyedét a tésztából a kenyérformába, majd szárd meg 1/4 részével?a fahéj keverékkel?öntsd az egyik negyedét a tésztából a kenyérformába, majd szárd meg a tetejét 1/4 részével?a fahéj keverékkel? Ismétel? meg a második kenyérformával. Süsd 55 percig 180 fokon.",Gyorskenyerek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/26/24/picUHb9b1.jpg"
522483,82.52779702,56.68787083,60,Vörös thai kókuszrizottó,"póréhagyma, tej, thai vörös curry paszta, édesÃ­tetlen kókuszreszel?k, csont nélk?li, b?r nélk?li csirkemel?, kókuszolaj, fokhagyma gerezd, paprika, arborio rizs, rizs, bazsalikom","1. Egy nagy lábosban közepes lángon keverd össze a póréhagyma fel?t, az Almond Breeze édesí­tetlen Eredeti í­zét, a thai pasztát és a szárított kókuszt. 2. Forrald fel? majd tedd hozzá a csirkemel?et, hogy párolódjon, és vedd vissza a h?fokot alacsonyra, majdf?zd tovább 5-8 percig.
Közben egy másik lábosban melegítsd fel?a kókuszolajat, és párold meg a maradék póréhagyma, fokhagyma és paprikát körülbelül 5 percig. 3. Keverd hozzá a barna rizst, hogy bevonja magát 1 percig.
Adj hozzá az Almond Breeze/csirkés keveréket a rizses láboshoz egy csészényi mennyiségben, és keverd össze.
íllí­tsd le a rizses lábost alacsony h?fokra, fedd le, és hagyd megf?ni körülbelül 12-15 percig. 4. Gyakran keverd, amí­g az összes folyadék fel?zí­vódik. 5. Ha a rizs túl gyorsan fel?zí­vja a folyadékot, adj hozzá csirkel?vest vagy bort, hogy krémes étel? kapj. 6. Dí­szí­tsd b?séges bazsalikommal.",Thai,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/0/HTdj4gFT5m8fPOnZ6Q8C_84637H.jpg"
246952,59.27090475,51.19315652,75,BúzacsÃ­rás muffin,"forró víz, barna cukor, repceolaj, fehérÃ­tetlen finomliszt, fehér tel?es ki?rlés? liszt, szódabikarbóna, só, tojások, Ã­r tejföl, mazsola, répák","1. Keverd össze a liszteket, szódabikarbónát és sót. 2. Tedd félre.
3. Keverj össze 1 csésze búzacsí­rát 1 csésze forró ví­zzel? keverd össze és hagyd, hogy a ví­z beszí­vódjon a cí­rába. Adj hozzá kefir, cukor, olaj, tojások és a maradék 2 csésze búzacsí­rát.
4. Keverd össze a cí­ra keveréket a liszt keverékkel? 5. Adj hozzá mazsolát, ananászt és sárgarépát. Keverd, amí­g jól össze nem keverednek.
6. Melegítsd el? a süt?t 200 fokra. 7. Kanalazd a tésztát el?készí­tett muffin formákba. 8. Süsd 15-20 percig.
A tészta tárolh?tó h?t?szekrényben légmentesen zárh?tó edényben 1 h?tig. 9. Süsd ki a muffinokat a kényel?ed szárint.",Gyorskenyerek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/69/52/piccoO7wl.jpg"
495219,94.74345883,45.16748552,70,Rántott csirkemel? töltött s?lt burgonya #RSC,"csirkemel?, idaho burgonya, fagyasztott spenót, zsÃ­rszegény cheddar sajt, zsÃ­rszegény krémsajt, mogyoróhagyma","1. Vágd kockákra a csirkét (1\-es kockákra vagy kisebbre) és tedd egy nagy cipzáras zacskóba., Adj hozzá görög joghurtot és egy csomag Ranch f?szárez? keveréket a zacskóba, majd hagyd pácolódni a h?t?ben 1-3 órán keresztül., Süsd meg a pácolt csirkét egy nagy serpeny?ben tel?esen átsütésig., Adj hozzá a fagyasztott spenótot és folytasd a melegítést., Vedd le a t?zr?l és keverd hozzá a krémsajtot., Melegítsd el? a süt?t 350 fokra., Vágj le egy kis réteget minden sült krumpli tetejér?l, majd kanalazd ki a krumpli nagy részét., Tegyél egy kevés sajtot minden krumpli aljára, majd töltsd meg a csirkés keverékkel? 2. Fedd le a nyí­lást a maradék sajttal és szárd meg pulykahús bacon morzsával., Süsd a süt?ben 15 percig, vagy amí­g a sajt megolvad., szárd meg snidlinggel?és tálald forrón.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/52/19/pic3Qhfq2.jpg"
189869,95.66031575,52.92011432,60,Spenótos Articsókakrém (Lassúf?z?ben),"Articsóka szÃ­vek, fagyasztott spenót, tejfölös sajt, monterey jack sajt, mozzarel?a sajt, fokhagyma gerezdek, fekete bors","Kockázd fel?a sajtot, és add hozzá a lassúf?z?höz. Vágd fel?az articsóka szí­veket és a spenótot, majd add hozzá a sajthoz. Helyezd a lassúf?z?be a magas h?fokra állí­tva. Adj hozzá fokhagymát és borsot. Melegítsd, amí­g fel?lvad, id?nként megkeverve. Kb. 1-2 órát vesz igénybe.",Magas...,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/18/98/69/uHO55WSzC1Flv5gJXQnA_artichoke%20dip.JPG"
531001,60.74580357,54.64583963,70,Csicseriborsó Chipotle leves (Chowder),"csicseriborsó, vöröshagyma, fokhagyma gerezdek, római paradicsom, koriander, víz, chilipaprika, só","Egy lábasban adj hozzá olajat vagy vajat, és pirí­tsd meg az hagymát és fokhagymát közepes lángon, amí­g áttetsz?vé válnak. Adj hozzá paradicsomot, koriandert és a csicseriborsót, majdf?zd 10 percig. Adj hozzá vizet és sót í­zlés szárint, alaposan keverd össze az összes hozzávalót a lábasban, fedd le, ésf?zd további 10 percig, vagy amí­g a csicseriborsó puha lesz. Turmixold fel?a leves fel?t a chipotle paprikával. Keverd össze az összeset a lábasban, hagyd pihenni a levest 5 percig alacsony lángon. Készen áll a tálalásra! Jó étvágyat!",Eintett levesek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/2001464096/gtv5xfg7QTWkMoGNiSD2_Garbanzo_Chipotle_Soup%5B1%5D.jpg"
332241,137.6496189,48.94684431,50,Csaló töltött sertésszeletek,"Csirke töltel?k keverék, tej, hagyma, Konyhai Bouquet","Melegítsd el? a süt?t 180 fokra. Készí­tsd el?a töltel?ket a dobozon javasolt módon. Permetezd be a 23x33-as tepsit süt?spray-vel? Helyezd a sertésszeleteket a tepsibe. Kanalazd a b?séges töltel?ket minden sertésszeletre. Fedd le alufóliával és süsd 180 fokon 20 percig. Amí­g a sertésszeletek sülnek, melegítsd fel?a gombakrémszószt, tejet, apróra vágott hagymát, gombát és Kitchen Bouquet-t együtt a t?zhel?en. Amikor fel?el?gedett, öntsd a töltött sertésszeletekre és süsd lefedve további 10 percig. Tálald almaszósszal és élvezd!",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/22/41/pic2h5687.jpg"
465631,57.30524009,59.5206277,65,DÃ­jnyertes zöld paradicsomos darált hús töltel?k,"zöld paradicsom, granny smith alma, thompson mag nélk?li sz?l?, sárgarépa, ?rölt fahéj, ?rölt szárecsendió, ?rölt szegf?szeg, só, barna cukor, fekete mel?sz, almabor ecet, friss citromlé, víz","1. Keverd össze az összes hozzávalót egy nagy lábasban., Forrald fel? csökkentsd a h?fokot alacsonyra, ésf?zd lefedve 1 óra 15 percig, gyakran keverve., Szükség esetén használj ví­zfürd? bef?ttes üveget., Vagy fagyasszuk le: töltsd a hideg darált húst fagyasztóüvegekbe vagy tárolódobozokba, hagyva kb. egy hüvel?knyi hel?et a táguláshoz. 2. Zárd le és fagyaszd le azonnal..",Levesek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/56/31/picpNXMvY.jpg"
81482,145.6883873,46.57946481,50,Húsos töltött cs?tészta,"csÃ­p?s olasz kolbász, enyhe olasz kolbász, tojás, tej, mozzarel?a sajt, kis szem? túró, só, fokhagymapor, bors, parmezán sajt","f?zd meg a tésztát a csomagoláson találh?tó útmutatás szárint; öblí­tsd le hideg ví­zzel? szárd le. Vegyél le a kolbászokról a b?rt, és dobd el? Pirí­tsd meg a kolbászt és a marhahúst egy nagy serpeny?ben, kevergetve, amí­g a hús szétesik és már nem rózsaszí­n. szárd le. Keverd össze a tojást és a tejet egy nagy tálban; add hozzá a kenyeret. Keverd hozzá a kolbászkeveréket, a mozzarel?a sajtot és a következ? 5 hozzávalót. Kanalazd a manicotti tésztába, rendezd el?egy enyhén kivajazott 13x9 hüvel?k méret? tepsiben.öntsd rá az 1/2 üveg spagetti szószt a tésztákra. Süsd 350 fokon 30 percig letakarva. Fedd fel? öntsd rá a maradék 1/2 üveg szószt a tésztákra; szárd meg parmezán sajttal. Süsd további 10 percig fedetlenül.",Tészta,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/81/48/2/pic91xgu3.jpg"
512428,54.81013683,60.18415547,65,"Répa, Bab és Káposzta leves","sárgarépa, hagyma, fokhagyma gerezdek, gombák, káposzta, csökkentett nátriumtartalmú fehér bab, szárÃ­tott kakukkf?, szárÃ­tott bazsalikom, szárÃ­tott petrezsel?em, frissen ?rölt bors","1. Keverd össze az összes hozzávalót egy nagy lábosban (legalább 5 literes)., Forrald fel?a levest, néhányszár megkeverve, hogy ne égjen le az alja., Csökkentsd a h?fokot, fedd le a lábast, és párold a levest, amí­g a zöldségek megpuhulnak, kb. 20 percig., Ha száretnéd, pürésí­tsd a levest botmixerrel?vagy adagokban turmixgépben vagy aprí­tógépben. 2. Ne túlpürésí­tsd.",Zöldségek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/24/28/EMUn8x87S2nj2QHvi9KH-Carrot--Bean-and-Cabbage-So.jpg"
363994,61.77179933,54.20473319,70,Kecske sajtos Vichyssoise,"póréhagyma, fehér gomba, russet burgonya","1. Dinsztel? meg a póréhagymát és a gombát zöldséges olajon, amí­g puha lesz (szí­nezés nélkül egy vastag falú lábasban)., Adj hozzá csirkealaplevet és burgonyát. 2. Forrald fel? majd párold 20 percig, amí­g a burgonya tel?esen megf?., Adj hozzá Chavrie sajtot és í­zesí­tsd sóval és borssal.,öntsd az egész tartalmat egy turmixgépbe és pépesí­tsd vagy használj botmixert., szárd át egy finom szár?n., h?tsd le az egészet az éjszakát a h?t?ben, majd tálald nagyon hidegen., Dí­szí­tsd meg egy kanálnyi Chavrie sajttal minden hideg tálban.",Burgonya,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/36/39/94/pic60VCvm.jpg"
524737,83.56791006,64.08409831,50,Görög stÃ­lusú pasticcio lasagne raguval,"penne: tollas tészta
macaroni: makaróni
mild Italian sausage: enyhe olasz kolbász
fresh?thyme sprigs: friss kakukkf? ágak
onion: hagyma
garlic cloves: fokhagyma gerezdek
dry red wine: száraz vörösbor
vegetable broth: zöldség alaplé
allspice: szegf?szeg
salt: só
black pepper: fekete bors
unsalted butter: sózatlan vaj
all-purpose flour: finomliszt
eggs: tojások
ground nutmeg: ?rölt szárecsendió
kosher salt: kosher só
pepper: bors
dried oregano: szárÃ­tott oregánó
parmesan cheese: parmezán sajt","Melegítsd el? a süt?t 350 fokra. Egy közepes-nagy serpeny?ben közepes-magas h?fokon adj hozzá néhány ev?kanál olí­vaolajat, majd párold meg a hagymát és a fokhagymát. Amikor minden megpuhult, add hozzá az olasz kolbászt, és aprí­tsd kisebb darabokra egy fakanállal. Amikor a hús megf?tt (8-10 perc), öntsd hozzá a vörös bort és a zöldség alaplevet, majd folytasd af?zést további 5 percig. Most add hozzá az összes f?szárt (szegf?szeg, só, bors, oregánó, kakukkf?...), keverd össze, ésf?zd még néhány percig. Keverd hozzá a Ragu tésztaszószt, vedd vissza a lángot, és hagydf?zni 20-25 percig. Kóstold meg, hogy szükséges-e még só vagy bors. (Tedd félre, ha kész.)

f?zd meg a tésztát a csomagoláson lév?útmutató szárint, de csak féligf?zd meg, kb. 5-6 percig. Fontos, hogy kissé roppanós maradjon, mert még tovább fogf?zni a süt?ben. (szárd le, majd tedd félre.)

Egy közepes lábasban olvaszd fel?a vajat. Adj hozzá lisztet, ésf?zd közepes lángon, állandóan kevergetve 2 percig.öntsd hozzá a mel?g tejet és tejszí­nt a vaj-liszt keverékhez, állandóan keverve. Folytasd af?zést, id?nként kevergetve, tov",Szószok,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/47/37/Sdnm1m6mRQepl4pcVL8z_image.jpeg"
270613,66.58051773,64.83386147,55,Pecan Tassies / Mini Pecan Pitek,"vaj, margarin, tejfölös sajt, liszt, tojások, barna cukor, vaj, vanÃ­lia, só, pekan diók","Melegítsd el? a süt?t 190 fokra. Egy közepes tálban keverd össze a margarint és a krémsajtot, amí­g sima tésztát nem kapsz. Keverd hozzá a lisztet, egy csészényit egyszárre, amí­g sima tésztát nem kapsz. Hagyd pihenni a tésztát, miközben el?észí­ted a töltel?ket. Egy másik tálban keverd össze a tojást, a barna cukrot, a vajat, a vaní­liát és a sót. Keverd hozzá a pekándiót. Görgetd kis golyókká, majd nyomd kissé a kikent piteformák aljába és oldalába, ügyel?e arra, hogy a tészta egy kicsit átlógjon a formán. Kanállal töltsd meg mindegyik pitetésztát 2/3-ig a töltel?kkel? Túlcsordul, ha túl sokat teszel?bel?. Süsd 15-18 percig a süt?ben, amí­g a tészta enyhén meg nem barnul, és a töltel?k fel?nem dagad. Hagyd kih?lni, majd óvatosan vedd ki a formából.",Levesek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/06/13/pics3l6kN.jpg"
21076,87.1203378,67.05479273,45,Krisztina Pueblo zöld chiliszósza,"serrano paprika, szalonnazsÃ­r, csirkehúsleves, Rotel?paradicsomok és paprikák, víz, kömény, fehér bors, curry por, Season-All só, friss koriander, szárÃ­tott koriander, cayenne bors, ?rölt piros paprika, fokhagyma gerezdek, liszt, sárga hagyma, sertéshús","1. Egy nagy rozsdamentes acél lábosban pirí­tsd meg a sertéshúst szalonnazsí­rban vagy növényi olajban. (A szalonnazsí­r jobb í­zt ad.) 
2. Közepes lángonf?zd, amí­g a hús kissé rózsaszí­n? lesz.
3. Adj hozzá apróra vágott hagymát és fokhagymát,f?zd, amí­g puha lesz.
4. Adj hozzá lisztet, és keverd, pirí­tsd a lisztet, ahogyan egy rántást készí­tenél.
5. Ha a liszt túl s?r?, adj hozzá egy kis vizet, és folyamatosan keverd, amí­g fel?nem forr.
6. Adj hozzá csirke alaplevet.
7. Add hozzá a többi hozzávalót, forrald fel? majd vedd vissza a h?fokot alacsonyra.
8.f?zd lefedve 2-3 órán keresztül, id?nként megkeverve.
9. Ha a chilid túl hí­g, adj hozzá több lisztet.
10. Ha a chilid túl s?r?, adj hozzá több csirke alaplevet.
11. Gyakran kóstold meg, és í­zlésed szárint adj hozzá több f?szárt vagy paprikát!
12. Ha nem száreted a paradicsom- vagy paprikadarabokat, tedd a RoTel?t, paradicsomot és konzerv zöld chilit egy turmixgépbe, és pépesí­tsd ?ket! (így száretem én a szószt.)
13. A Pueblo vagy Poblano paprikát csak egészben adom a chilimhez.",Szószok,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/07/6/l6xQ7s8RNCW2WbMaeWnU_53604ff180d20228440199eba5bc85dc.jpg"
323816,97.83804664,51.99509525,60,Csirke vadászmódra,"Csont nélk?li csirkemel? filé szeletek, zöld paprika, friss gombák, vöröshagyma, fokhagyma",Rakd a csirkét a lassúf?z?be. szárd meg a maradék hozzávalókkal.f?zd alacsony h?fokon 7-9 órán keresztül. Tálald rizzsel?vagy bármilyen tésztafélével?,Csirkemel?,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/16/pickG8k7m.jpg"
